Dunstable, UK;United Kingdom;England;Dunstable
Los Angeles Surfer from California;United States;California; 
Camden, Maine USA;United States;Maine;Camden
Meadowbrook, PA United States;United States;Pennsylvania;Meadowbrook
Jeffersonville, Indiana, USA;United States;Indiana;Jeffersonville
Upland, CA USA;United States;California;Upland
Buffalo, NY 14222;United States;New York;Buffalo
Loxahatchee, FL USA;United States;Florida;Loxahatchee
Hermitage, Pa United States;United States;Pennsylvania;Hermitage
Somerville, MA United States;United States;Massachusetts;Somerville
FRANKLIN, TN. USA;United States;Tennessee;Franklin
NORTH AUGUSTA, SC United States;United States;South Carolina;North Augusta
Ardvark PA;United States;Pennsylvania; 
Annville, Pa. USA;United States;Pennsylvania;Annville
Hudson Valley NY;United States;New York;New Windsor
Avon, CT United States;United States;Connecticut;Avon
Kettering, OH USA;United States;Ohio;Kettering
Hickory, NC;United States;North Carolina;Hickory
Danbury, CT;United States;Connecticut;Danbury
Port Hadlock, Washington United States;United States;Washington;Port Hadlock-Irondale
Berlin, Germany;Germany;Berlin;Berlin
Maquoketa, IA USA;United States;Iowa;Maquoketa
Kentucky, United States;United States;Kentucky; 
Boston, Mass.;United States;Massachusetts;Boston
PJ, MY;Malaysia;Selangor;Petaling Jaya
Wilmore, Ky;United States;Kentucky;Wilmore
Watsonville, CA USA;United States;California;Watsonville
Vienna, VA USA;United States;Virginia;Vienna
Salem;United States;Massachusetts;Salem
Bon Secour, AL;United States;Alabama;Bon Secour
Lincoln, Ne USA;United States;Nebraska;Lincoln
FWB, FL;United States;Florida;Fort Walton Beach
The Broad of the Way;United States;Connecticut;Coventry
Buffalo Grove, IL;United States;Illinois;Buffalo Grove
Oak Hill, VA United States;United States;Virginia;Oak Hill
Spencer, MA USA;United States;Massachusetts;Spencer
Daly City,California.94014;United States;California;Daly City
Monterey Park, CA;United States;California;Monterey Park
Alle-Kiski Valley region, Western Pennsylvania;United States;Pennsylvania; 
Birmingham;United States;Alabama;Birmingham
St. Louis Missouri;United States;Missouri;Saint Louis
philadelphia, pa USA;United States;Pennsylvania;Philadelphia
Narnia;Canada;British Columbia;Naramata
seaside,oregon;United States;Oregon;Seaside
Orange, CA;United States;California;Orange
Roslyn Heights, NY United States;United States;New York;Roslyn Heights
Wayne, PA United States;United States;Pennsylvania;Wayne
Littleton, Colorado United States;United States;Colorado;Littleton
Obscurity, USA;United States;Virginia;Powhatan
Clinton Twp., MI;United States;Michigan;Charter Township of Clinton
Cassville, MO;United States;Missouri;Cassville
Boise, ID;United States;Idaho;Boise
Bayville, New Jersey USA;United States;New Jersey;Berkeley Township
The Lower 48;Argentina;San Luis;La Punta
CT Shoreline;United States;California; 
houston, tx;United States;Texas;Houston
Pottsville, PA;United States;Pennsylvania;Pottsville
Cali, Colombia;Colombia;Valle del Cauca;Cali
Cary, NC United States;United States;North Carolina;Cary
Pleasant hill, CA United States;United States;California;Pleasant Hill
Bloomfield, NJ USA;United States;New Jersey; 
Pasadena;United States;California;Pasadena
Tonawanda, NY United States;United States;New York;Tonawanda
Blairsville, GA;United States;Georgia;Blairsville
Geneva;Switzerland;Geneva;Geneva
Ossett, West Yorkshire, U.K.;United Kingdom;England;Ossett
Orem, Utah United States;United States;Utah;Orem
Waterside in Ontario;United States;Michigan;Brighton
Livonia, MI United States;United States;Michigan;Livonia
New York City, New York USA;United States;New York;New York
Los Angeles, Ca., USA;United States;California;Los Angeles
Fairfax, Virginia USA;United States;Virginia;Fairfax
Orem, UT;United States;Utah;Orem
U.S. Southwest;United States; ; 
Tolland, CT USA;United States;Connecticut;Tolland
Fort Myers, FL USA;United States;Florida;Fort Myers
Waterville, ME United States;United States;Maine;Waterville
Pompano Beach, FL;United States;Florida;Pompano Beach
Chelmsford, MA USA;United States;Massachusetts;Chelmsford
Bellvue, CO USA;United States;Colorado;Bellvue
Western New York;United States;New York; 
North Stonington, CT, USA;United States;Connecticut;North Stonington
Philadelphia, Panama;United States;Pennsylvania;Philadelphia
Hong Kong, Asia;Hong Kong; ; 
Seattle of course;United States;Washington;Seattle
Vancouver WA;United States;Washington;Vancouver
around the corner;South Africa;Gauteng;Olifantsfontein
Hillsborough,NH USA;United States;New Hampshire;Hillsboro
Bonnots Mill Missouri;United States;Missouri;Bonnots Mill
Frankfort, KY United States;United States;Kentucky;Frankfort
upstate New York;United States;New York;Wallkill
Marina del Rey, CA;United States;California;Marina del Rey
Vicksburg, MS United States;United States;Mississippi;Vicksburg
Oxford, OXON England;United Kingdom;England;Oxford
Cronulla, NSW Australia;Australia;New South Wales;Cronulla
OHIO United States;United States;Ohio; 
Flat Top, WV USA;United States;West Virginia;Flat Top
Central New Jersey, USA;United States;New Jersey;Gibbsboro
Reno, NV, USA;United States;Nevada;Reno
the Pacific Northwest;United States;Washington; 
Buffalo, New york;United States;New York;Buffalo
Broomall, Pa United States;United States;Pennsylvania;Broomall
Lexington, VA United States;United States;Virginia;Lexington
ct;United States;Connecticut; 
Hope Mills, NC;United States;North Carolina;Hope Mills
Richmond Hill, Canada;Canada;Ontario;Richmond Hill
Lago di Como - ITALY;Italy;Lombardy; 
Kennesaw, Georgia United States;United States;Georgia;Kennesaw
Minneapolis, MN  USA;United States;Minnesota;Minneapolis
San Diego, Ca. USA;United States;California;San Diego
Houston, Tx United States;United States;Texas;Houston
Reynoldsburg, OH USA;United States;Ohio;Reynoldsburg
RUSTINGTON, West Sussex. United Kingdom;United Kingdom;England;Rustington
Primghar, Iowa;United States;Iowa;Primghar
Bay Area, USA;United States;California; 
Southlake, TX, United States;United States;Texas;Southlake
Casco, Wisconsin USA;United States;Wisconsin;Casco
St. Johns, FL, United States;United States;Florida;Saint Johns
San Diego, CA  United States;United States;California;San Diego
brooklyn, NY USA;United States;New York;New York
Greeneville, TN;United States;Tennessee;Greeneville
washington, dc United States;United States;District of Columbia;Washington
Round Rock, Tx United States;United States;Texas;Round Rock
Eden Prairie, MN  United States;United States;Minnesota;Eden Prairie
Tenn;United States;Tennessee; 
Pembroke, NH United States;United States;New Hampshire;Pembroke
Houston, MN United States;United States;Minnesota;Houston
Frederick, MD;United States;Maryland;Frederick
Hastings, MN USA;United States;Minnesota;Hastings
Berthoud CO;United States;Colorado;Berthoud
Toledo, Ohio United States;United States;Ohio;Toledo
Davenport, FL USA;United States;Florida;Davenport
Springfield, OR, United States;United States;Oregon;Springfield
Dela-Where?;France;Aquitaine; 
Orange County Ca;United States;California; 
rochester, ny;United States;New York;Rochester
Pasig City, M.M. Philippines;Philippines;Metro Manila;Pasig
Indented Head, Victoria Australia;Australia;Victoria;Indented Head
Westport, CT USA;United States;Connecticut;Westport
Saskatoon;Canada;Saskatchewan;Saskatoon
Coburg, VIC Australia;Australia;Victoria;Coburg
Elmore;Australia;Victoria;Elmore
Millersville, PA USA;United States;Pennsylvania;Millersville
Guatemala, Guatemala Guatemala;Guatemala;Guatemala;Guatemala City
Mamou, LA USA;United States;Louisiana;Mamou
East Peoria, IL;United States;Illinois;East Peoria
Manassas, Va United States;United States;Virginia;Manassas
OAK PARK, IL United States;United States;Illinois;Oak Park
Clearwater, FL, USA;United States;Florida;Clearwater
Fort Kent, ME United States;United States;Maine;Fort Kent
Leiden, Netherlands;Netherlands;Zuid-Holland;Leiden
in a field;United Kingdom; ; 
Putney, Vermont;United States;Vermont;Putney
Vancouver BC;Canada;British Columbia;Vancouver
Delmont, PA USA;United States;Pennsylvania;Delmont
Aimes, IA;United States;Iowa;Ames
Homewood, IL United States;United States;Illinois;Homewood
sioux city, IA;United States;Iowa;Sioux City
San Francisco, California;United States;California;San Francisco
Edison, NJ USA;United States;New Jersey;Edison
Worthington, OH United States;United States;Ohio;Worthington
Forchheim;Germany;Bavaria;Forchheim
Naples, FL United States;United States;Florida;Naples
Hayward, CA USA;United States;California;Hayward
La Jolla, CA United States;United States;California;San Diego
Macedon, NY;United States;New York;Macedon
Baytown, Texas United States;United States;Texas;Baytown
Flat Rock, NC United States;United States;North Carolina;Flat Rock
Anarica;Mexico;Querétaro;San Juan del Río
Newcastle, WA;United States;Washington;Newcastle
Austin, tx USA;United States;Texas;Austin
Alexandria, Va;United States;Virginia;Alexandria
Duluth, Minnesota United States;United States;Minnesota;Duluth
killeen, texas United States;United States;Texas;Killeen
Seattle, WA united States;United States;Washington;Seattle
Sam, MI;United States;Michigan;Midland
chicago, il USA;United States;Illinois;Chicago
SLC, Utah;United States;Utah;Salt Lake City
Bel Air, MD United States;United States;Maryland;Bel Air
Chesterton, IN;United States;Indiana;Chesterton
Worcester, Ma United States;United States;Massachusetts;Worcester
manchester, mo;United States;Missouri;Manchester
Sydney, Australia.;Australia;New South Wales;Sydney
New jersey shore;United States;New Jersey; 
a happy family;Italy;Molise;Campomarino
Tacoma wa;United States;Washington;Tacoma
Asbury, NJ USA;United States;New Jersey;Asbury
Anthem, AZ, United States;United States;Arizona;Phoenix
Baltimore, Maryland USA;United States;Maryland;Baltimore
Orleans, Ontario Canada;Canada;Ontario;Ottawa
somewhere;Ireland;Monaghan;Carrickmacross
Yorba Linda, CA United States;United States;California;Yorba Linda
San Bruno, California United States;United States;California;San Bruno
Garden Grove, CA;United States;California;Garden Grove
Evansville, IN USA;United States;Indiana;Evansville
Lakewood, Colorado United States;United States;Colorado;Lakewood
xxx;United States;Arizona; 
New York, NY, United States;United States;New York;New York
Arroyo Grande, CA United States;United States;California;Arroyo Grande
White Plains, NY USA;United States;New York;White Plains
Dana Point, CA;United States;California;Dana Point
Rolla, MO USA;United States;Missouri;Rolla
rockville, md United States;United States;Maryland;Rockville
Holon, Israel;Israel;Center District;Holon
Richmond, VA, USA;United States;Virginia;Richmond
New York, NY -- United States of America;United States;New York;New York
Bakersfield, CA;United States;California;Bakersfield
Adelaide, South Australia Australia;Australia;South Australia;Adelaide
louisville, Ky United States;United States;Kentucky;Louisville
Northeast NJ;United States;New Jersey; 
Philly suburbs;United States;New Jersey;Delran
Ogden, UT United States;United States;Utah;Ogden
York, UK;United Kingdom;England;York
Cerritos, CA United States;United States;California;Cerritos
Orange County, California;United States;California; 
ELIZABETH, NJ;United States;New Jersey;Elizabeth
The Wish;United Kingdom; ;Kenardington
wigan, greater manchester United Kingdom;United Kingdom;England;Wigan
Risca, South Wales;United Kingdom;Wales;Risca
LAWRENCE, KS United States;United States;Kansas;Lawrence
Clarkston, GA USA;United States;Georgia;Clarkston
Milton, DE United States;United States;Delaware;Milton
Frederick MD;United States;Maryland;Frederick
Westmont, IL USA;United States;Illinois;Westmont
WY, USA;United States;Wyoming; 
Roanoke, VA United States;United States;Virginia;Roanoke
Montgomery, AL;United States;Alabama;Montgomery
Woodbridge, NJ USA;United States;New Jersey;Woodbridge Township
murrell's inlet, sc United States;United States;South Carolina;Murrells Inlet
davis, ca United States;United States;California;Davis
MI, United States;United States;Michigan; 
Iowa United States;United States;Iowa; 
Chicago area;Philippines;Calabarzon;Dasmariñas
Saunderstown, RI;United States;Rhode Island;North Kingstown
Milpitas, CA United States;United States;California;Milpitas
Manhattan, MT United States;United States;Montana;Manhattan
Sterling, VA United States;United States;Virginia;Sterling
Las Vegas, Nv United States;United States;Nevada;Las Vegas
Jackson, WY;United States;Wyoming;Jackson
Durham, NC;United States;North Carolina;Durham
FLA;United States;Florida; 
ST. LOUIS;United States;Missouri;Saint Louis
Champlin, MN United States;United States;Minnesota;Champlin
Bothell, Washington USA;United States;Washington;Bothell
Novato, CA, USA;United States;California;Novato
Sussex, New Jersey United States;United States;New Jersey;Sussex
Tegucigalpa, DCM Honduras;Honduras;Francisco Morazan;Tegucigalpa
Pitman, NJ;United States;New Jersey;Pitman
Pukalani, HI;United States;Hawaii;Pukalani
Santa Cruz, US, Canada;United States;New Mexico;Española
Chillicothe, IL United States;United States;Illinois;Chillicothe
memphis;United States;Tennessee;Memphis
Seattle, Washington, USA;United States;Washington;Seattle
Searcy, AR USA;United States;Arkansas;Searcy
Snellville, GA USA;United States;Georgia;Snellville
Wilmington, DE, United States;United States;Delaware;Wilmington
Augusta, Georgia United States;United States;Georgia;Augusta
Louth, UK;United Kingdom;England;Louth
White Plains, NY United States;United States;New York;White Plains
NY, NY United States;United States;New York;New York
Tucson, Arizona, USA;United States;Arizona;Tucson
SPRINGFIELD, OHIO United States;United States;Ohio;Springfield
Boston, Mass;United States;Massachusetts;Boston
Turner, ME United States;United States;Maine;Turner
Ocean View, Missouri United States;United States;Virginia;Norfolk
Camden, SC United States;United States;South Carolina;Camden
Rocky Hill, CT United States;United States;Connecticut;Rocky Hill
Boone, NC United States;United States;North Carolina;Boone
Humble, TX USA;United States;Texas;Humble
Bellingham, WA: City of Subdued Excitement;United States;Washington;Bellingham
Avon, IN USA;United States;Indiana;Avon
Fremont, CA;United States;California;Fremont
Hillsboro Beach, FL USA;United States;Florida;Hillsboro Beach
